version,version_season,season,episode,day,tribe_status,tribe,castaway,vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id,sog_id,challenge_id,vote_event,vote_event_outcome,immunity,split_vote
US,US50,50,1,3,Original,Cila,Jenna,Cirie,False,False,Jenna,1,1,US0009,US0179,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Cirie,Jenna,False,False,Jenna,1,1,US0179,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Oscar,Jenna,False,False,Jenna,1,1,US0201,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Christian,Jenna,False,False,Jenna,1,1,US0550,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Rick,Jenna,False,False,Jenna,1,1,US0560,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Emily,Jenna,False,False,Jenna,1,1,US0668,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Joe,Jenna,False,False,Jenna,1,1,US0722,US0009,US0009,1,3.0,,,,
US,US50,50,1,3,Original,Cila,Savannah,Jenna,False,False,Jenna,1,1,US0747,US0009,US0009,1,3.0,,,,
US,US50,50,2,6,Original,Cila,Cirie,Savannah,False,False,Savannah,3,1,US0179,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Oscar,Savannah,False,False,Savannah,3,1,US0201,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Christian,Savannah,False,False,Savannah,3,1,US0550,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Rick,Savannah,False,False,Savannah,3,1,US0560,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Emily,Savannah,False,False,Savannah,3,1,US0668,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Joe,Savannah,False,False,Savannah,3,1,US0722,US0747,US0747,3,5.0,,,,
US,US50,50,2,6,Original,Cila,Savannah,Oscar,False,False,Savannah,3,1,US0747,US0201,US0747,3,5.0,,,,
US,US50,50,3,8,Swapped,Vatu,Stephenie,Angelina,False,False,Q,4,1,US0144,US0554,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Oscar,Q,False,False,Q,4,1,US0201,US0691,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Christian,Q,False,False,Q,4,1,US0550,US0691,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Angelina,Q,False,False,Q,4,1,US0554,US0691,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Mike,Q,False,False,Q,4,1,US0555,US0691,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Emily,Q,False,False,Q,4,1,US0668,US0691,US0691,4,6.0,,,,
US,US50,50,3,8,Swapped,Vatu,Q,,False,False,Q,4,1,US0691,,US0691,4,6.0,Lost vote on journey,Lost vote,,
US,US50,50,4,9,Swapped,Vatu,Stephenie,Mike,False,False,Mike,5,1,US0144,US0555,US0555,5,7.0,,,,
US,US50,50,4,9,Swapped,Vatu,Oscar,Angelina,False,False,Mike,5,1,US0201,US0554,US0555,5,7.0,,,,
US,US50,50,4,9,Swapped,Vatu,Christian,Mike,False,False,Mike,5,1,US0550,US0555,US0555,5,7.0,,,,
US,US50,50,4,9,Swapped,Vatu,Angelina,Emily,False,False,Mike,5,1,US0554,US0668,US0555,5,7.0,,,,
US,US50,50,4,9,Swapped,Vatu,Mike,Emily,False,False,Mike,5,1,US0555,US0668,US0555,5,7.0,,,,
US,US50,50,4,9,Swapped,Vatu,Emily,Mike,False,False,Mike,5,1,US0668,US0555,US0555,5,7.0,,,,
US,US50,50,5,11,Swapped,Vatu,Stephenie,Angelina,False,False,Angelina,6,1,US0144,US0554,US0554,6,8.0,,,,
US,US50,50,5,11,Swapped,Vatu,Oscar,Angelina,False,False,Angelina,6,1,US0201,US0554,US0554,6,8.0,,,,
US,US50,50,5,11,Swapped,Vatu,Christian,Angelina,False,False,Angelina,6,1,US0550,US0554,US0554,6,8.0,,,,
US,US50,50,5,11,Swapped,Vatu,Angelina,Stephenie,False,False,Angelina,6,1,US0554,US0144,US0554,6,8.0,,,,
US,US50,50,5,11,Swapped,Vatu,Emily,Angelina,False,False,Angelina,6,1,US0668,US0554,US0554,6,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Cirie,Charlie,False,False,Charlie,7,1,US0179,US0682,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Rick,Rizo,False,False,Charlie,7,1,US0560,US0745,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Jonathan,Rizo,False,False,Charlie,7,1,US0615,US0745,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Dee,Charlie,False,False,Charlie,7,1,US0666,US0682,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Charlie,Rizo,False,False,Charlie,7,1,US0682,US0745,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Kamilla,Charlie,False,False,Charlie,7,1,US0724,US0682,US0682,7,8.0,,,,
US,US50,50,5,11,Swapped,Cila,Rizo,Charlie,False,False,Charlie,7,1,US0745,US0682,US0682,7,8.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Stephenie,Kamilla,False,False,Kamilla,8,1,US0144,US0724,US0724,8,9.0,,,Individual,
US,US50,50,6,13,Mergatory,Mergatory,Chrissy,Kamilla,False,False,Kamilla,8,1,US0515,US0724,US0724,8,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Jonathan,Kamilla,False,False,Kamilla,8,1,US0615,US0724,US0724,8,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Tiffany,Chrissy,False,False,Kamilla,8,1,US0695,US0515,US0724,8,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Kamilla,Chrissy,False,False,Kamilla,8,1,US0724,US0515,US0724,8,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Aubry,Genevieve,False,False,Genevieve,9,1,US0477,US0703,US0703,9,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Christian,Genevieve,False,False,Genevieve,9,1,US0550,US0703,US0703,9,9.0,,,Individual,
US,US50,50,6,13,Mergatory,Mergatory,Rick,Genevieve,False,False,Genevieve,9,1,US0560,US0703,US0703,9,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Genevieve,,False,False,Genevieve,9,1,US0703,,US0703,9,9.0,Shot in the dark,Not safe,,
US,US50,50,6,13,Mergatory,Mergatory,Joe,Genevieve,False,False,Genevieve,9,1,US0722,US0703,US0703,9,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Colby,,False,False,Colby,10,1,US0031,,US0031,10,9.0,Lost vote on journey,Lost vote,,
US,US50,50,6,13,Mergatory,Mergatory,Cirie,Colby,False,False,Colby,10,1,US0179,US0031,US0031,10,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Coach,Colby,False,False,Colby,10,1,US0277,US0031,US0031,10,9.0,,,,
US,US50,50,6,13,Mergatory,Mergatory,Dee,Colby,False,False,Colby,10,1,US0666,US0031,US0031,10,9.0,,,Individual,
US,US50,50,6,13,Mergatory,Mergatory,Emily,Colby,False,False,Colby,10,1,US0668,US0031,US0031,10,9.0,,,,
US,US50,50,7,14,Merged,Manulevu,Stephenie,Tiffany,False,False,Dee,11,1,US0144,US0695,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Cirie,Dee,False,False,Dee,11,1,US0179,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Oscar,Tiffany,False,False,Dee,11,1,US0201,US0695,US0666,11,11.0,,,Individual,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Coach,Tiffany,False,False,Dee,11,1,US0277,US0695,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Aubry,Dee,False,False,Dee,11,1,US0477,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Chrissy,Dee,False,False,Dee,11,1,US0515,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Christian,Dee,False,False,Dee,11,1,US0550,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Rick,Dee,False,False,Dee,11,1,US0560,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Jonathan,Dee,False,False,Dee,11,1,US0615,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Dee,,False,False,Dee,11,1,US0666,,US0666,11,11.0,Shot in the dark,Not safe,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Emily,Dee,False,False,Dee,11,1,US0668,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Tiffany,Coach,False,False,Dee,11,1,US0695,US0277,US0666,11,11.0,,,,
US,US50,50,7,14,Merged,Manulevu,Joe,Tiffany,False,False,Dee,11,1,US0722,US0695,US0666,11,11.0,,,,"Dee, Tiffany"
US,US50,50,7,14,Merged,Manulevu,Rizo,Dee,False,False,Dee,11,1,US0745,US0666,US0666,11,11.0,,,,"Dee, Tiffany"
US,US49,49,1,2,Original,Kele,Alex,Nicole,False,False,Nicole,1,1,US0734,US0744,US0744,1,3.0,,,,
US,US49,49,1,2,Original,Kele,Annie,Nicole,False,False,Nicole,1,1,US0735,US0744,US0744,1,3.0,,,,
US,US49,49,1,2,Original,Kele,Jake,Nicole,False,False,Nicole,1,1,US0736,US0744,US0744,1,3.0,,,,
US,US49,49,1,2,Original,Kele,Jeremiah,Nicole,False,False,Nicole,1,1,US0739,US0744,US0744,1,3.0,,,,
US,US49,49,1,2,Original,Kele,Nicole,Annie,False,False,Nicole,1,1,US0744,US0735,US0744,1,3.0,,,,
US,US49,49,1,2,Original,Kele,Sophi,Nicole,False,False,Nicole,1,1,US0749,US0744,US0744,1,3.0,,,,
US,US49,49,2,5,Original,Kele,Alex,Annie,False,False,Annie,2,1,US0734,US0735,US0735,2,4.0,,,,
US,US49,49,2,5,Original,Kele,Annie,Sophi,False,False,Annie,2,1,US0735,US0749,US0735,2,4.0,,,,
US,US49,49,2,5,Original,Kele,Jake,Annie,False,False,Annie,2,1,US0736,US0735,US0735,2,4.0,,,,
US,US49,49,2,5,Original,Kele,Jeremiah,Annie,False,False,Annie,2,1,US0739,US0735,US0735,2,4.0,,,,
US,US49,49,2,5,Original,Kele,Sophi,Annie,False,False,Annie,2,1,US0749,US0735,US0735,2,4.0,,,,
US,US49,49,3,7,Original,Kele,Alex,Jeremiah,False,False,Jeremiah,4,1,US0734,US0739,US0739,4,5.0,,,Hidden,
US,US49,49,3,7,Original,Kele,Jeremiah,Alex,True,False,Jeremiah,4,1,US0739,US0734,US0739,4,5.0,,,,
US,US49,49,3,7,Original,Kele,Sophi,Jeremiah,False,False,Jeremiah,4,1,US0749,US0739,US0739,4,5.0,,,,
US,US49,49,4,8,Swapped,Hina,Jason,Matt,False,False,Matt,5,1,US0737,US0741,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,4,8,Swapped,Hina,Jawan,Matt,False,False,Matt,5,1,US0738,US0741,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,4,8,Swapped,Hina,Matt,Nate,False,False,Matt,5,1,US0741,US0743,US0741,5,6.0,,,,
US,US49,49,4,8,Swapped,Hina,Nate,Matt,False,False,Matt,5,1,US0743,US0741,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,4,8,Swapped,Hina,Rizo,Matt,False,False,Matt,5,1,US0745,US0741,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,4,8,Swapped,Hina,Savannah,Jason,False,False,Matt,5,1,US0747,US0737,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,4,8,Swapped,Hina,Sophi,Jason,False,False,Matt,5,1,US0749,US0737,US0741,5,6.0,,,,"Matt, Jason"
US,US49,49,5,10,Swapped,Hina,Jason,Rizo,False,False,Jason,6,1,US0737,US0745,US0737,6,7.0,,,,
US,US49,49,5,10,Swapped,Hina,Jawan,Jason,False,False,Jason,6,1,US0738,US0737,US0737,6,7.0,,,,
US,US49,49,5,10,Swapped,Hina,Nate,Jason,False,False,Jason,6,1,US0743,US0737,US0737,6,7.0,,,,
US,US49,49,5,10,Swapped,Hina,Rizo,Jason,False,False,Jason,6,1,US0745,US0737,US0737,6,7.0,,,,
US,US49,49,5,10,Swapped,Hina,Savannah,Jason,False,False,Jason,6,1,US0747,US0737,US0737,6,7.0,,,,
US,US49,49,5,10,Swapped,Hina,Sophi,Jason,False,False,Jason,6,1,US0749,US0737,US0737,6,7.0,,,,
US,US49,49,6,12,Swapped_2,Kele,Jawan,Shannon,False,False,Shannon,7,1,US0738,US0748,US0748,7,9.0,,,,
US,US49,49,6,12,Swapped_2,Kele,Sage,Shannon,False,False,Shannon,7,1,US0746,US0748,US0748,7,9.0,,,,
US,US49,49,6,12,Swapped_2,Kele,Shannon,Jawan,False,False,Shannon,7,1,US0748,US0738,US0748,7,9.0,,,,
US,US49,49,6,12,Swapped_2,Kele,Steven,Shannon,False,False,Shannon,7,1,US0751,US0748,US0748,7,9.0,,,,
US,US49,49,7,14,Merged,Lewatu,Alex,Nate,False,False,Nate,8,1,US0734,US0743,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Jawan,Nate,False,False,Nate,8,1,US0738,US0743,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Kristina,Nate,False,False,Nate,8,1,US0740,US0743,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,MC,Nate,False,False,Nate,8,1,US0742,US0743,US0743,8,11.0,,,Hidden,
US,US49,49,7,14,Merged,Lewatu,Nate,Steven,False,False,Nate,8,1,US0743,US0751,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Rizo,Steven,False,False,Nate,8,1,US0745,US0751,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Sage,Nate,False,False,Nate,8,1,US0746,US0743,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Savannah,Steven,False,False,Nate,8,1,US0747,US0751,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Sophi,Steven,False,False,Nate,8,1,US0749,US0751,US0743,8,11.0,,,,
US,US49,49,7,14,Merged,Lewatu,Sophie,Nate,False,False,Nate,8,1,US0750,US0743,US0743,8,11.0,,,Individual,
US,US49,49,7,14,Merged,Lewatu,Steven,Nate,False,False,Nate,8,1,US0751,US0743,US0743,8,11.0,,,,
US,US49,49,8,15,Merged,Lewatu,Jawan,MC,False,False,MC,9,1,US0738,US0742,US0742,9,12.0,,,,
US,US49,49,8,15,Merged,Lewatu,MC,Sophie,False,False,MC,9,1,US0742,US0750,US0742,9,12.0,,,,
US,US49,49,8,15,Merged,Lewatu,Rizo,MC,False,False,MC,9,1,US0745,US0742,US0742,9,12.0,,,,
US,US49,49,8,15,Merged,Lewatu,Sage,MC,False,False,MC,9,1,US0746,US0742,US0742,9,12.0,,,,
US,US49,49,8,15,Merged,Lewatu,Savannah,,False,False,MC,9,1,US0747,,US0742,9,12.0,Played bank your vote,No vote,Individual,
US,US49,49,8,15,Merged,Lewatu,Sophie,MC,False,False,MC,9,1,US0750,US0742,US0742,9,12.0,,,,
US,US49,49,9,17,Merged,Lewatu,Alex,Rizo,False,False,Alex,10,1,US0734,US0745,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Jawan,Alex,False,False,Alex,10,1,US0738,US0734,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Kristina,Sophi,False,False,Alex,10,1,US0740,US0749,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Rizo,Alex,False,False,Alex,10,1,US0745,US0734,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Sage,Alex,False,False,Alex,10,1,US0746,US0734,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Savannah,Alex,False,False,Alex,10,1,US0747,US0734,US0734,10,14.0,,,Individual,
US,US49,49,9,17,Merged,Lewatu,Sophi,Alex,False,False,Alex,10,1,US0749,US0734,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Sophie,Alex,False,False,Alex,10,1,US0750,US0734,US0734,10,14.0,,,,
US,US49,49,9,17,Merged,Lewatu,Steven,Sophi,False,False,Alex,10,1,US0751,US0749,US0734,10,14.0,,,Individual,
US,US49,49,10,19,Merged,Lewatu,Jawan,Savannah,False,False,Jawan,11,1,US0738,US0747,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Kristina,Rizo,False,False,Jawan,11,1,US0740,US0745,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Rizo,Jawan,False,False,Jawan,11,1,US0745,US0738,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Sage,Savannah,False,False,Jawan,11,1,US0746,US0747,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Savannah,Jawan,False,False,Jawan,11,1,US0747,US0738,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Savannah,Jawan,False,False,Jawan,11,1,US0747,US0738,US0738,11,16.0,Played banked vote,Extra vote,,
US,US49,49,10,19,Merged,Lewatu,Sophi,Jawan,False,False,Jawan,11,1,US0749,US0738,US0738,11,16.0,,,,
US,US49,49,10,19,Merged,Lewatu,Sophie,Jawan,False,False,Jawan,11,1,US0750,US0738,US0738,11,16.0,,,Individual,
US,US49,49,10,19,Merged,Lewatu,Steven,Savannah,False,False,Jawan,11,1,US0751,US0747,US0738,11,16.0,,,Hidden,
US,US49,49,11,21,Merged,Lewatu,Kristina,Sophie,False,False,Sophie,12,1,US0740,US0750,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Rizo,Sophie,False,False,Sophie,12,1,US0745,US0750,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Sage,Sophie,False,False,Sophie,12,1,US0746,US0750,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Savannah,Sophie,False,False,Sophie,12,1,US0747,US0750,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Sophi,Sophie,False,False,Sophie,12,1,US0749,US0750,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Sophie,Savannah,False,False,Sophie,12,1,US0750,US0747,US0750,12,17.0,,,,
US,US49,49,11,21,Merged,Lewatu,Steven,Sophie,False,False,Sophie,12,1,US0751,US0750,US0750,12,17.0,,,Individual,
US,US49,49,12,23,Merged,Lewatu,Kristina,Steven,False,False,Steven,13,1,US0740,US0751,US0751,13,19.0,,,,
US,US49,49,12,23,Merged,Lewatu,Rizo,Steven,False,False,Steven,13,1,US0745,US0751,US0751,13,19.0,,,,
US,US49,49,12,23,Merged,Lewatu,Sage,Steven,False,False,Steven,13,1,US0746,US0751,US0751,13,19.0,,,,
US,US49,49,12,23,Merged,Lewatu,Savannah,,False,False,Steven,13,1,US0747,,US0751,13,19.0,Vote blocked,No vote,Individual,
US,US49,49,12,23,Merged,Lewatu,Sophi,Steven,False,False,Steven,13,1,US0749,US0751,US0751,13,19.0,,,,
US,US49,49,12,23,Merged,Lewatu,Steven,Sophi,False,False,Steven,13,1,US0751,US0749,US0751,13,19.0,Played block a vote,Blocked a vote,,
US,US49,49,13,24,Merged,Lewatu,Kristina,Sage,False,False,Kristina,14,1,US0740,US0746,US0740,14,20.0,,,,
US,US49,49,13,24,Merged,Lewatu,Rizo,Kristina,False,False,Kristina,14,1,US0745,US0740,US0740,14,20.0,,,Hidden,
US,US49,49,13,24,Merged,Lewatu,Sage,Kristina,False,False,Kristina,14,1,US0746,US0740,US0740,14,20.0,,,,
US,US49,49,13,24,Merged,Lewatu,Savannah,Kristina,False,False,Kristina,14,1,US0747,US0740,US0740,14,20.0,,,Individual,
US,US49,49,13,24,Merged,Lewatu,Sophi,Kristina,False,False,Kristina,14,1,US0749,US0740,US0740,14,20.0,,,,
US,US49,49,13,25,Merged,Lewatu,Rizo,,False,False,Rizo,15,1,US0745,,US0745,15,21.0,Fire challenge (f4),Lost,,
US,US49,49,13,25,Merged,Lewatu,Sage,,False,False,Rizo,15,1,US0746,,US0745,15,21.0,Fire challenge (f4),Saved,,
US,US49,49,13,25,Merged,Lewatu,Savannah,,False,False,Rizo,15,1,US0747,,US0745,15,21.0,Fire challenge (f4),Won,,
US,US49,49,13,25,Merged,Lewatu,Sophi,,False,False,Rizo,15,1,US0749,,US0745,15,21.0,Fire challenge (f4),Immune,Individual,
US,US48,48,1,3,Original,Vula,Cedrek,Stephanie,False,False,Stephanie,1,1,US0717,US0732,US0732,1,2.0,,,,
US,US48,48,1,3,Original,Vula,Justin,Stephanie,False,False,Stephanie,1,1,US0723,US0732,US0732,1,2.0,,,,
US,US48,48,1,3,Original,Vula,Kevin,Stephanie,False,False,Stephanie,1,1,US0725,US0732,US0732,1,2.0,,,,
US,US48,48,1,3,Original,Vula,Mary,Sai,False,False,Stephanie,1,1,US0727,US0729,US0732,1,2.0,,,,
US,US48,48,1,3,Original,Vula,Sai,Stephanie,False,False,Stephanie,1,1,US0729,US0732,US0732,1,2.0,,,,
US,US48,48,1,3,Original,Vula,Stephanie,,False,False,Stephanie,1,1,US0732,,US0732,1,2.0,Shot in the dark,Not safe,,
US,US48,48,2,5,Original,Vula,Cedrek,Kevin,False,False,Kevin,2,1,US0717,US0725,US0725,2,5.0,,,,
US,US48,48,2,5,Original,Vula,Justin,Kevin,False,False,Kevin,2,1,US0723,US0725,US0725,2,5.0,,,,
US,US48,48,2,5,Original,Vula,Kevin,Sai,True,False,Kevin,2,1,US0725,US0729,US0725,2,5.0,,,,
US,US48,48,2,5,Original,Vula,Mary,,False,False,Kevin,2,1,US0727,,US0725,2,5.0,Lost vote on journey,Lost vote,,
US,US48,48,2,5,Original,Vula,Sai,Kevin,False,False,Kevin,2,1,US0729,US0725,US0725,2,5.0,,,Hidden,
US,US48,48,3,7,Original,Vula,Cedrek,Mary,True,True,Justin,3,1,US0717,US0727,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Justin,,False,True,Justin,3,1,US0723,,US0723,3,6.0,Lost vote on journey,Lost vote,,
US,US48,48,3,7,Original,Vula,Mary,,False,True,Justin,3,1,US0727,,US0723,3,6.0,Shot in the dark,Safe,,
US,US48,48,3,7,Original,Vula,Sai,Mary,True,True,Justin,3,1,US0729,US0727,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Cedrek,Sai,False,True,Justin,3,2,US0717,US0729,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Justin,,False,True,Justin,3,2,US0723,,US0723,3,6.0,Lost vote on journey,Lost vote,,
US,US48,48,3,7,Original,Vula,Mary,,False,True,Justin,3,2,US0727,,US0723,3,6.0,Shot in the dark,Safe,,
US,US48,48,3,7,Original,Vula,Sai,Justin,False,True,Justin,3,2,US0729,US0723,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Cedrek,Sai,False,True,Justin,3,3,US0717,US0729,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Justin,,False,True,Justin,3,3,US0723,,US0723,3,6.0,Lost vote on journey,Lost vote,,
US,US48,48,3,7,Original,Vula,Mary,,False,True,Justin,3,3,US0727,,US0723,3,6.0,Shot in the dark,Safe,,
US,US48,48,3,7,Original,Vula,Sai,Justin,False,True,Justin,3,3,US0729,US0723,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Cedrek,Justin,False,False,Justin,3,4,US0717,US0723,US0723,3,6.0,,,,
US,US48,48,3,7,Original,Vula,Justin,,False,False,Justin,3,4,US0723,,US0723,3,6.0,Lost vote on journey,Lost vote,,
US,US48,48,3,7,Original,Vula,Mary,,False,False,Justin,3,4,US0727,,US0723,3,6.0,Shot in the dark,Safe,,
US,US48,48,3,7,Original,Vula,Sai,,False,False,Justin,3,4,US0729,,US0723,3,6.0,Deadlock,Can't vote,,
US,US48,48,4,9,Swapped,Vula,Joe,Kyle,True,False,Thomas,4,1,US0722,US0726,US0733,4,7.0,,,,
US,US48,48,4,9,Swapped,Vula,Kamilla,Thomas,False,False,Thomas,4,1,US0724,US0733,US0733,4,7.0,,,,
US,US48,48,4,9,Swapped,Vula,Kyle,Thomas,False,False,Thomas,4,1,US0726,US0733,US0733,4,7.0,,,Hidden,
US,US48,48,4,9,Swapped,Vula,Kyle,Thomas,False,False,Thomas,4,1,US0726,US0733,US0733,4,7.0,Extra vote,Extra vote,Hidden,
US,US48,48,4,9,Swapped,Vula,Shauhin,Kyle,True,False,Thomas,4,1,US0730,US0726,US0733,4,7.0,,,,
US,US48,48,4,9,Swapped,Vula,Thomas,Kyle,True,False,Thomas,4,1,US0733,US0726,US0733,4,7.0,,,,
US,US48,48,5,11,Swapped,Civa,Bianca,,False,False,Bianca,5,1,US0716,,US0716,5,8.0,Lost vote on journey,Lost vote,,
US,US48,48,5,11,Swapped,Civa,Cedrek,Bianca,False,False,Bianca,5,1,US0717,US0716,US0716,5,8.0,,,,
US,US48,48,5,11,Swapped,Civa,Chrissy,Bianca,False,False,Bianca,5,1,US0719,US0716,US0716,5,8.0,,,,
US,US48,48,5,11,Swapped,Civa,Mitch,Sai,False,False,Bianca,5,1,US0728,US0729,US0716,5,8.0,,,,
US,US48,48,5,11,Swapped,Civa,Sai,Chrissy,False,False,Bianca,5,1,US0729,US0719,US0716,5,8.0,,,,
US,US48,48,6,13,Mergatory,Mergatory,Cedrek,Charity,False,False,Charity,6,1,US0717,US0718,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Charity,Sai,False,False,Charity,6,1,US0718,US0729,US0718,6,10.0,,,,
US,US48,48,6,13,Mergatory,Mergatory,Chrissy,Charity,False,False,Charity,6,1,US0719,US0718,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,David,Sai,False,False,Charity,6,1,US0720,US0729,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Eva,Sai,False,False,Charity,6,1,US0721,US0729,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Joe,Charity,False,False,Charity,6,1,US0722,US0718,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Kamilla,Charity,False,False,Charity,6,1,US0724,US0718,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Kyle,Charity,False,False,Charity,6,1,US0726,US0718,US0718,6,10.0,,,Individual,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Mary,Charity,False,False,Charity,6,1,US0727,US0718,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Mitch,Sai,False,False,Charity,6,1,US0728,US0729,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Sai,Cedrek,False,False,Charity,6,1,US0729,US0717,US0718,6,10.0,,,,
US,US48,48,6,13,Mergatory,Mergatory,Shauhin,Sai,False,False,Charity,6,1,US0730,US0729,US0718,6,10.0,,,,"Sai, Charity"
US,US48,48,6,13,Mergatory,Mergatory,Star,Charity,False,False,Charity,6,1,US0731,US0718,US0718,6,10.0,,,,"Sai, Charity"
